City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1393,Xapuri,BR,-10.6517,-68.5044,76.84,72,21,2.89,few clouds
1394,Carpentras,FR,44.0833,5.1667,55.02,63,43,6.15,scattered clouds
1395,Lukovetskiy,RU,64.2956,41.9211,46.53,90,95,7.43,light rain
1396,Pimentel,PE,-6.8367,-79.9342,61.83,86,100,16.49,overcast clouds
1397,Rumonge,BI,-3.9736,29.4386,81.41,53,93,0.56,overcast clouds
1398,Andros Town,BS,24.7,-77.7667,83.25,73,1,14.16,clear sky
1399,Phan Thiet,VN,10.9333,108.1,87.58,62,100,12.19,overcast clouds
1400,Luwuk,ID,-0.9516,122.7875,85.69,67,91,5.53,overcast clouds
1401,Bela,IN,25.9333,81.9833,88.14,68,96,14.65,overcast clouds
1402,Gorontalo,ID,0.5412,123.0595,86.36,66,45,4.21,scattered clouds
1403,Entre Rios,BR,-11.9419,-38.0844,66.0,98,21,3.02,few clouds
1404,Trairi,BR,-3.2778,-39.2689,76.84,78,48,12.66,scattered clouds
1405,Buta,CD,2.7858,24.73,72.28,95,90,0.87,overcast clouds
1406,Alyangula,AU,-13.8483,136.4192,85.24,63,12,11.21,few clouds
1407,Bella Union,UY,-30.2752,-57.6007,57.49,95,76,6.51,broken clouds
1408,Jiexiu,CN,37.0244,111.9125,74.21,37,17,7.61,few clouds
1409,Harbour Breton,CA,47.4833,-55.7983,50.65,79,48,7.02,scattered clouds
1410,Semporna,MY,4.4818,118.6112,86.56,60,97,5.75,heavy intensity rain
1411,Fairview,US,40.8126,-73.999,69.24,74,0,6.91,clear sky
1412,Mitu,CO,1.1983,-70.1733,72.77,90,61,0.6,broken clouds
1413,Pennathur,IN,12.25,79.2333,91.76,41,60,7.31,broken clouds
1414,Zimmi,SL,7.3153,-11.3061,71.55,98,100,1.48,light rain
1415,Sengiley,RU,53.9622,48.7944,62.13,72,99,8.08,overcast clouds
1416,Bellview,US,30.4616,-87.315,79.75,86,1,4.94,clear sky
1417,Goundi,TD,9.3627,17.366,71.19,95,69,1.61,broken clouds
1418,Cascais,PT,38.6979,-9.4215,69.98,96,55,8.99,broken clouds
1419,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,66.85,86,62,3.6,broken clouds
1420,San Policarpo,PH,12.1791,125.5072,85.12,66,100,0.43,overcast clouds
1421,Fereydunshahr,IR,32.941,50.121,66.42,24,0,1.3,clear sky
1422,Hamadan,IR,34.7992,48.5146,75.92,9,0,1.7,clear sky
1423,Sakaiminato,JP,35.55,133.2333,69.64,59,83,19.93,broken clouds
1424,Botwood,CA,49.1499,-55.3482,36.9,91,0,1.99,clear sky
1425,Kalawit,PH,8.0667,122.5167,85.46,70,77,6.87,broken clouds
1426,Moerai,PF,-22.4333,-151.3333,72.28,82,96,22.21,light rain
1427,Begunitsy,RU,59.5855,29.3176,48.0,89,95,6.24,overcast clouds
1428,Devils Lake,US,48.1128,-98.8651,51.94,67,0,12.66,clear sky
1429,Lumsden,CA,50.6501,-104.8678,51.26,54,99,11.79,overcast clouds
1430,Hokitika,NZ,-42.7167,170.9667,54.64,80,97,3.89,overcast clouds
1431,Daru,PG,-9.0763,143.2092,81.1,85,93,15.01,overcast clouds
1432,Gurupi,BR,-11.7292,-49.0686,82.58,43,57,5.84,broken clouds
1433,Exeter,GB,50.7236,-3.5275,52.95,93,23,2.3,fog
1434,Harindanga,IN,22.0383,88.3214,86.61,75,95,12.95,overcast clouds
1435,Russellville,US,35.2784,-93.1338,75.97,67,0,3.44,clear sky
1436,Wicklow,IE,53.0,-6.4167,50.13,96,72,3.76,broken clouds
1437,Khomutovo,RU,52.4658,104.4025,48.81,58,94,20.83,overcast clouds
1438,Imeni Poliny Osipenko,RU,52.4201,136.4853,58.53,57,90,13.73,overcast clouds
1439,Tulsipur,NP,28.131,82.2973,84.16,69,93,4.76,overcast clouds
1440,Kamenka,RU,51.3223,42.7678,56.79,58,100,5.37,overcast clouds
1441,Banon,ES,40.8382,-1.1909,60.06,94,26,0.0,mist
1442,Isla Mujeres,MX,21.2311,-86.731,77.16,75,4,7.43,clear sky
1443,Huangchuan,CN,32.1272,115.0394,80.62,33,98,6.49,overcast clouds
1444,Saint-Orens-De-Gameville,FR,43.554,1.5341,49.48,81,0,4.61,clear sky
1445,Shevchenkove,UA,49.6959,37.1735,54.77,75,52,10.04,broken clouds
1446,Tevriz,RU,57.509,72.4042,70.45,40,79,8.88,broken clouds
1447,Eenhana,NA,-17.4667,16.3333,63.55,19,0,9.86,clear sky
1448,Mahenge,TZ,-8.6833,36.7167,64.06,73,87,3.4,overcast clouds
1449,Le Pradet,FR,43.1066,6.0172,65.68,71,0,6.91,clear sky
1450,Kano,NG,12.0001,8.5167,72.63,88,100,4.09,light rain
1451,Thabazimbi,ZA,-24.5917,27.4116,61.7,72,20,5.53,few clouds
1452,Alpine,US,32.835,-116.7664,67.68,86,0,4.61,clear sky
1453,Ojinaga,MX,29.5667,-104.4167,79.75,65,0,9.22,clear sky
1454,Sabang,ID,5.8933,95.3214,83.03,73,97,16.35,overcast clouds
1455,Guangyuan,CN,32.442,105.823,76.98,61,99,0.81,overcast clouds
1456,Wad Rawah,SD,15.1603,33.1397,85.24,57,90,10.83,overcast clouds
1457,Sokolo,ML,14.7328,-6.1219,75.36,84,96,10.25,overcast clouds
1458,Mozhaysk,RU,55.5019,36.0272,49.78,81,95,5.12,overcast clouds
1459,Bhatkal,IN,13.9667,74.5667,81.41,73,100,6.53,overcast clouds
1460,Mineral Wells,US,32.8085,-98.1128,82.0,53,12,8.41,few clouds
1461,Aksu,CN,41.1231,80.2644,81.14,24,100,2.35,overcast clouds
1462,San Juan Nepomuceno,CO,9.9516,-75.082,72.91,91,56,2.55,broken clouds
1463,Diavatos,GR,40.5456,22.2669,63.18,52,90,3.22,overcast clouds
1464,Emba,KZ,48.8264,58.1442,77.16,11,0,7.31,clear sky
1465,Storm Lake,US,42.6411,-95.2097,69.44,73,0,13.8,clear sky
1466,Hastings,GB,50.8552,0.5729,56.52,75,17,3.4,few clouds
1467,Paysandu,UY,-32.3214,-58.0756,52.61,94,94,6.42,overcast clouds
1468,Sorong,ID,-0.8833,131.25,80.46,78,86,4.76,overcast clouds
1469,Beroroha,MG,-21.6667,45.1667,80.65,29,0,13.29,clear sky
1470,Mandan,US,46.8267,-100.8896,52.38,71,75,6.91,broken clouds
1471,Teguldet,RU,57.3064,88.1667,45.7,80,100,4.38,overcast clouds
1472,Les Cayes,HT,18.2,-73.75,78.35,85,100,3.51,overcast clouds
1473,Bayir,TR,37.2687,28.2167,68.52,44,40,6.04,scattered clouds
1474,Hervey Bay,AU,-25.2986,152.8535,75.02,67,80,5.99,light rain
1475,Odienne,CI,9.51,-7.5692,69.26,97,100,3.87,overcast clouds
1476,Togur,RU,58.3631,82.8265,59.59,67,100,12.82,overcast clouds
1477,Kaseda,JP,31.4167,130.3167,74.89,69,80,1.86,broken clouds
1478,Fushun,CN,41.8558,123.9233,76.71,62,0,15.95,clear sky
1479,Byron Bay,AU,-28.65,153.6167,67.96,81,100,10.98,light rain
1480,Kjellerup,DK,56.2858,9.4353,42.24,93,20,1.14,fog
1481,Jiuquan,CN,39.7432,98.5174,76.26,20,3,20.45,clear sky
1482,Falam,MM,22.9167,93.6833,71.96,87,81,0.89,broken clouds
1483,Toamasina,MG,-18.1667,49.3833,71.26,82,61,10.07,light rain
1484,Pokhara,NP,28.2333,83.9833,80.56,75,85,5.01,overcast clouds
1485,Benguela,AO,-12.5763,13.4055,70.16,83,1,1.79,clear sky
1486,Olga,RU,43.7444,135.2892,61.61,45,0,9.75,clear sky
1487,Manadhoo,MV,5.7667,73.3833,81.61,76,10,7.54,clear sky
1488,Hudson,US,40.7168,-74.0663,70.02,70,20,11.01,few clouds
1489,Vanavara,RU,60.34,102.2797,38.35,73,99,12.41,overcast clouds
1490,Zhaozhou,CN,45.6833,125.3167,72.57,29,0,22.12,clear sky
1491,Neryungri,RU,56.6709,124.6491,42.48,78,100,5.86,light rain
1492,Hedaru,TZ,-4.5,37.9,68.54,75,98,3.8,overcast clouds
1493,Safford,US,32.834,-109.7076,75.11,75,84,6.44,broken clouds
1494,Ishigaki,JP,24.3448,124.1572,79.16,71,48,22.26,scattered clouds
1495,Dharmapuri,IN,12.1333,78.1667,85.96,49,88,7.27,overcast clouds
1496,Sarangani,PH,5.4033,125.4636,84.27,67,100,5.64,overcast clouds
1497,Forbes,AU,-33.3833,148.0167,59.92,97,100,14.88,overcast clouds
1498,Pakaur,IN,24.6333,87.85,90.5,63,60,13.49,broken clouds
1499,Muchkapskiy,RU,51.8513,42.4717,59.45,51,98,8.48,overcast clouds
1500,Kupang,ID,-10.1667,123.5833,90.18,66,20,10.36,few clouds
1501,Yacuiba,BO,-22.038,-63.6797,61.57,92,100,4.32,overcast clouds
1502,Tulagi,SB,-9.0996,160.1476,78.3,82,100,6.67,overcast clouds
1503,Ajaccio,FR,42.0,8.9167,59.05,77,0,6.91,clear sky
1504,Nemea,GR,37.8167,22.6667,70.21,77,78,2.98,broken clouds
1505,North Myrtle Beach,US,33.816,-78.68,74.1,93,0,0.0,clear sky
1506,Hienghene,NC,-20.6833,164.9333,76.17,75,7,4.07,clear sky
1507,Kamuli,UG,0.9472,33.1197,72.37,77,81,1.59,broken clouds
1508,Monastyrshchina,RU,54.3496,31.838,47.55,85,100,6.53,overcast clouds
1509,Bischofshofen,AT,47.4167,13.2167,45.05,92,99,0.92,overcast clouds
1510,Beeskow,DE,52.1667,14.25,46.35,94,27,4.05,scattered clouds
1511,Newport,GB,51.5877,-2.9984,55.69,89,35,3.36,scattered clouds
1512,Rusne,LT,55.2964,21.3758,49.98,86,19,7.47,few clouds
1513,Tabas,IR,33.5959,56.9244,89.42,11,0,2.59,clear sky
1514,Plettenberg Bay,ZA,-34.0527,23.3716,60.1,60,0,4.07,clear sky
1515,Venado Tuerto,AR,-33.7456,-61.9688,44.74,61,18,4.9,few clouds
1516,Sikonge,TZ,-5.6333,32.7667,75.92,41,68,8.32,broken clouds
1517,Canto Do Buriti,BR,-8.11,-42.9444,75.34,45,34,5.75,scattered clouds
1518,Velsk,RU,61.0701,42.0983,48.83,89,100,6.91,overcast clouds
1519,Tecoanapa,MX,16.5167,-98.75,75.65,90,100,1.97,overcast clouds
1520,Reforma,MX,18.1,-91.0167,72.84,96,78,3.44,broken clouds
1521,San Martin,AR,-33.081,-68.4681,47.89,66,73,18.43,broken clouds
1522,Raga,SS,8.4596,25.678,74.12,89,37,2.57,scattered clouds
1523,Clermont,FR,49.5,2.4167,47.01,92,19,5.61,few clouds
1524,Xiangxiang,CN,27.7333,112.5333,77.31,39,76,10.89,broken clouds
1525,Redlands,US,34.0556,-117.1825,73.15,75,0,5.75,clear sky
1526,Kharabali,RU,47.4196,47.2568,72.84,50,90,1.61,overcast clouds
1527,Tori,EE,58.4825,24.8152,49.91,94,100,5.84,overcast clouds
1528,Batemans Bay,AU,-35.7167,150.1833,64.09,75,99,14.72,overcast clouds
1529,Yerofey Pavlovich,RU,53.9667,121.9667,56.43,43,27,5.7,scattered clouds
1530,Talara,PE,-4.5772,-81.2719,63.45,83,43,18.41,scattered clouds
1531,Panguna,PG,-6.3164,155.4848,71.44,94,100,1.01,heavy intensity rain
1532,Sandwick,GB,60.0,-1.25,55.22,94,75,10.36,broken clouds
1533,Harboore,DK,56.6175,8.1807,50.14,93,23,8.3,few clouds
1534,Kozhva,RU,65.1073,57.0459,46.49,87,100,10.87,light rain
1535,Misratah,LY,32.3754,15.0925,80.15,79,43,12.64,scattered clouds
1536,Borogontsy,RU,62.6683,131.1683,41.7,36,0,9.42,clear sky
1537,Kurchum,KZ,48.5722,83.6542,72.68,22,0,1.88,clear sky
1538,Anuradhapura,LK,8.3565,80.4173,93.2,42,5,15.05,clear sky
1539,Terrak,NO,65.087,12.3715,48.07,78,100,7.09,overcast clouds
1540,Vaitape,PF,-16.5167,-151.75,78.58,75,64,19.53,broken clouds
1541,Taft,IR,31.7471,54.2088,82.35,15,0,2.3,clear sky
1542,Hurghada,EG,27.2574,33.8129,80.64,50,0,11.5,clear sky
1543,Kampot,KH,10.6167,104.1833,84.25,69,90,8.9,overcast clouds
1544,Mananjary,MG,-21.2167,48.3333,74.8,61,56,2.42,light rain
1545,Atlantis,ZA,-33.5667,18.4834,52.18,81,48,3.47,scattered clouds
1546,Malakal,SS,9.5334,31.6605,78.21,81,88,4.41,overcast clouds
1547,Oksfjord,NO,70.2396,22.3479,46.58,87,100,11.27,light rain
1548,Nogliki,RU,51.8333,143.1667,54.14,52,16,16.69,few clouds
1549,Marquette,US,46.5333,-87.6335,67.77,91,43,8.9,scattered clouds
1550,Nizhneangarsk,RU,55.7833,109.55,41.45,63,100,7.2,light rain
1551,Tsumeb,NA,-19.2333,17.7167,62.29,18,0,16.8,clear sky
1552,Synya,RU,65.3718,58.0387,45.18,92,100,10.54,light rain
1553,Warragul,AU,-38.1667,145.9333,68.43,45,100,4.03,overcast clouds
1554,Talakan,RU,50.3167,130.3667,56.32,54,100,8.48,overcast clouds
1555,Sharan,RU,54.8167,54.0,68.94,49,87,9.73,overcast clouds
1556,Tolyatti,RU,53.5303,49.3461,62.1,73,100,4.52,overcast clouds
1557,Cocorit,MX,27.5833,-109.9667,81.3,83,81,2.82,broken clouds
1558,Mandalgovi,MN,45.7625,106.2708,52.5,39,100,18.7,overcast clouds
1559,Akureyri,IS,65.6835,-18.0878,51.69,90,100,3.09,light rain
1560,Zwedru,LR,6.0667,-8.1281,70.56,99,100,2.17,overcast clouds
1561,Dubrovnik,HR,42.6481,18.0922,60.44,41,0,28.77,clear sky
1562,Elliot Lake,CA,46.3834,-82.6331,58.03,96,5,1.66,clear sky
1563,La Ronge,CA,55.1001,-105.2842,41.4,89,44,8.66,scattered clouds
1564,La Tuque,CA,47.4334,-72.7824,47.3,95,91,2.66,overcast clouds
1565,Nokaneng,BW,-19.6667,22.2667,60.84,24,0,12.1,clear sky
1566,Thunder Bay,CA,48.4001,-89.3168,58.78,72,55,12.8,broken clouds
1567,Conceicao Do Araguaia,BR,-8.2578,-49.2647,85.1,33,58,4.16,broken clouds
1568,Novyy Urengoy,RU,66.0833,76.6333,54.52,69,68,20.15,broken clouds
1569,Saryozek,KZ,44.3583,77.9753,83.37,17,41,1.97,scattered clouds
1570,Jilib,SO,0.4883,42.7854,84.65,57,57,10.74,broken clouds
1571,Tacuarembo,UY,-31.7333,-55.9833,53.56,96,96,7.72,overcast clouds
1572,Korem,ET,12.5058,39.5228,63.23,59,23,2.84,light rain
1573,Tambovka,RU,50.0969,128.0489,62.82,39,100,4.81,overcast clouds
1574,Madera,US,37.1666,-119.8343,70.43,63,36,1.01,scattered clouds
1575,Zemio,CF,5.0314,25.1361,72.19,91,56,1.99,broken clouds
1576,Nur,PL,52.6683,22.3221,48.83,93,100,9.31,overcast clouds
1577,Kargat,RU,55.1956,80.2811,68.45,56,98,7.27,overcast clouds
1578,Tarut,SA,26.5733,50.0369,97.0,40,0,6.4,clear sky
1579,Sawakin,SD,19.1059,37.3321,88.29,48,6,5.7,clear sky
1580,Soure,BR,-0.7167,-48.5233,79.23,79,2,12.35,clear sky
1581,Nortelandia,BR,-14.4547,-56.8028,78.01,61,42,4.56,scattered clouds
1582,Leh,IN,34.1667,77.5833,53.89,63,97,6.8,overcast clouds
1583,Takoradi,GH,4.8845,-1.7554,73.78,91,80,5.3,broken clouds
1584,Nerchinskiy Zavod,RU,51.3088,119.61,59.16,34,64,7.85,broken clouds
1585,Holme,DK,56.1138,10.1725,43.95,93,27,3.71,scattered clouds
1586,Arandis,NA,-22.4167,14.9667,66.45,13,0,19.48,clear sky
1587,Sibi,PK,29.5448,67.8764,96.12,31,0,5.01,clear sky
1588,Kingman,US,35.1894,-114.053,80.26,37,100,10.36,overcast clouds
1589,Baturinskaya,RU,45.7927,39.3707,66.92,60,77,9.78,broken clouds
1590,Khorol,UA,49.7837,33.2783,48.0,90,35,6.85,scattered clouds
1591,Bafia,CM,4.75,11.2333,69.04,97,100,0.92,overcast clouds
1592,Parana,AR,-31.732,-60.5238,57.56,90,99,6.78,overcast clouds
1593,Minab,IR,27.1467,57.0801,91.54,53,1,6.29,clear sky
1594,Iki-Burul,RU,45.8208,44.6472,71.69,55,100,9.4,overcast clouds
1595,Colac,AU,-38.3333,143.5833,61.83,73,100,3.4,overcast clouds
1596,Longfeng,CN,46.55,125.1167,72.79,25,0,22.59,clear sky
1597,Charleston,US,32.7766,-79.9309,75.02,95,0,3.44,clear sky
1598,Karpathos,GR,35.507,27.2132,75.16,64,20,23.02,few clouds
1599,Grand-Bourg,GP,15.8835,-61.3148,78.75,77,95,17.83,overcast clouds
1600,Mossendjo,CG,-2.9506,12.7261,70.99,87,96,2.98,overcast clouds
1601,Moose Factory,CA,51.2585,-80.6094,64.38,82,100,10.36,moderate rain
1602,Texarkana,US,33.4251,-94.0477,80.82,80,0,5.75,clear sky
1603,Lubumbashi,CD,-11.6609,27.4794,77.29,28,45,6.53,scattered clouds
1604,Valley City,US,46.9233,-98.0032,52.32,71,0,13.8,clear sky
1605,Mizdah,LY,31.4451,12.9801,77.99,26,2,7.92,clear sky
1606,Cacu,BR,-18.5567,-51.1308,74.62,65,43,3.31,scattered clouds
1607,Tonantins,BR,-2.8731,-67.8022,69.6,94,26,1.03,scattered clouds
1608,Lokosovo,RU,61.1333,74.8167,61.72,74,100,12.46,overcast clouds
1609,Ural,RU,55.9078,94.7464,51.12,43,93,11.5,overcast clouds
1610,Murgab,TM,37.4966,61.9714,87.62,12,0,1.41,clear sky
1611,Virden,US,39.5009,-89.7679,77.63,77,0,10.04,clear sky
1612,Malanje,AO,-9.5402,16.341,66.0,81,66,6.64,light rain
1613,Rivers,CA,50.0308,-100.2403,50.74,71,100,20.33,overcast clouds
1614,Mangochi,MW,-14.4782,35.2645,79.23,50,13,7.76,few clouds
1615,Grand-Lahou,CI,5.1367,-5.0242,73.54,92,93,5.86,overcast clouds
1616,Yinchuan,CN,38.4681,106.2731,76.17,23,0,3.94,clear sky
1617,Warmbad,NA,-28.45,18.7333,55.8,23,0,10.18,clear sky
1618,Tambun,ID,-6.2641,107.0712,87.69,70,40,11.5,haze
1619,Tornio,FI,65.8481,24.1466,33.82,66,26,3.85,scattered clouds
1620,Bazarnyy Karabulak,RU,52.2683,46.4144,63.03,64,92,6.58,overcast clouds
1621,Panindicuaro,MX,19.9667,-101.7667,57.69,94,100,2.21,overcast clouds
1622,Boralday,KZ,43.3578,76.8594,78.66,22,20,4.47,few clouds
1623,Hyeres,FR,43.1167,6.1167,65.73,68,0,6.91,clear sky
1624,Cambara,BR,-23.0464,-50.0736,65.89,96,72,3.36,heavy intensity rain
1625,Matata,NZ,-37.8833,176.75,56.95,90,32,8.05,scattered clouds
1626,Swellendam,ZA,-34.0226,20.4417,60.69,45,4,5.86,clear sky
1627,Kilimatinde,TZ,-5.85,34.95,70.93,57,74,7.56,broken clouds
1628,Wagar,SD,16.1525,36.2032,86.18,49,8,11.92,clear sky
1629,Makokou,GA,0.5738,12.8642,69.69,98,100,2.75,light rain
1630,Tari,NG,12.4086,4.4914,73.76,92,45,5.84,scattered clouds
1631,French Harbor,HN,16.35,-86.4333,77.0,94,75,4.61,broken clouds
1632,Yate,GB,51.5407,-2.4184,55.24,87,28,3.04,scattered clouds
1633,Bonoua,CI,5.2741,-3.595,74.82,90,94,3.24,overcast clouds
1634,Grand Island,US,40.925,-98.342,72.23,73,0,9.22,clear sky
1635,Matay,EG,28.419,30.7792,76.39,58,0,8.59,clear sky
1636,Malinovoye Ozero,RU,51.6753,79.7825,75.85,34,22,7.4,few clouds
1637,Homer,US,59.6425,-151.5483,50.81,87,75,3.0,broken clouds
1638,Bonwapitse,BW,-23.0766,26.7037,62.2,77,48,6.76,light rain
1639,Guarapari,BR,-20.6667,-40.4975,70.9,82,90,3.47,overcast clouds
1640,Santa Flavia,IT,38.085,13.5351,73.38,39,20,4.0,few clouds
1641,Florence,IT,43.7667,11.25,62.73,56,0,7.0,clear sky
1642,Nicoya,CR,10.1483,-85.452,73.02,94,46,2.13,scattered clouds
1643,Bangassou,CF,4.7413,22.8184,71.76,95,70,1.68,broken clouds
1644,Afsin,TR,38.2477,36.914,70.81,37,52,1.92,broken clouds
1645,Muskogee,US,35.5834,-95.3336,82.62,56,0,8.05,clear sky
1646,Kalengwa,ZM,-13.4659,25.0027,78.44,40,7,3.51,clear sky
1647,Delta,NG,5.5,6.0,74.64,93,100,1.9,overcast clouds
1648,Agua Verde,MX,22.9,-106.05,77.09,80,42,1.21,scattered clouds
1649,Ranong,TH,9.9658,98.6348,83.88,71,62,7.94,broken clouds
1650,Swan Hill,AU,-35.3378,143.5544,56.93,89,100,10.16,overcast clouds
1651,Lamu,KE,-2.2717,40.902,80.82,63,60,12.28,broken clouds
1652,Talaya,RU,61.3833,152.75,34.43,90,100,4.43,overcast clouds
1653,Maryborough,AU,-25.5333,152.7,75.11,61,97,7.45,light rain
1654,Fort Smith,US,35.3859,-94.3986,84.24,65,0,12.66,clear sky
1655,Aguimes,ES,27.9054,-15.4461,70.43,73,40,13.8,scattered clouds
1656,Mkushi,ZM,-13.6202,29.3939,78.04,25,12,5.73,few clouds
1657,Skibbereen,IE,51.55,-9.2667,60.12,89,66,7.63,broken clouds
1658,Monroe,US,43.1501,-77.6831,61.95,95,0,0.0,clear sky
1659,Tupik,RU,54.4253,119.9327,53.06,54,82,4.88,light rain
1660,Alvin,US,29.4238,-95.2441,81.09,92,0,0.0,clear sky
1661,Damaturu,NG,11.747,11.9608,76.17,83,94,4.68,overcast clouds
1662,Viytivka,UA,48.426,29.5429,47.88,89,98,11.16,overcast clouds
1663,Bageshwar,IN,29.85,79.7667,84.81,53,89,2.75,overcast clouds
1664,Cazones,MX,20.7167,-97.3167,73.13,92,84,4.59,broken clouds
1665,Dawei,MM,14.0833,98.2,84.4,70,99,6.15,overcast clouds
1666,Kostomuksha,RU,64.571,30.5767,41.29,79,86,4.65,overcast clouds
1667,Velyka Mykhaylivka,UA,47.0794,29.8514,51.87,75,7,12.21,clear sky
1668,Cuddapah,IN,14.4667,78.8167,91.4,35,20,18.41,few clouds
1669,Serenje,ZM,-13.2325,30.2352,74.1,30,5,5.93,clear sky
1670,Zuchwil,CH,47.2017,7.5665,46.72,89,0,6.91,clear sky
1671,Thiruvananthapuram,IN,8.4833,76.9167,85.98,70,20,9.22,few clouds
1672,Oga,IT,46.4631,10.347,36.68,78,38,3.71,scattered clouds
1673,Behbahan,IR,30.5959,50.2417,94.42,23,6,2.39,clear sky
1674,Ploemeur,FR,47.7333,-3.4333,56.82,88,0,8.05,clear sky
1675,Nadym,RU,65.5333,72.5167,54.91,72,18,23.78,light rain
1676,Kabompo,ZM,-13.5927,24.2008,75.87,45,45,3.44,scattered clouds
1677,Puerto Boyaca,CO,5.9758,-74.5885,70.92,97,96,1.83,overcast clouds
1678,Taybad,IR,34.74,60.7756,82.36,15,0,10.58,clear sky
1679,Knysna,ZA,-34.0363,23.0471,61.09,61,0,5.01,clear sky
1680,Arkhangelsk,RU,64.5401,40.5433,50.11,87,75,6.71,broken clouds
1681,Kearney,US,40.6995,-99.0815,69.71,71,0,9.22,clear sky
1682,Tuy Hoa,VN,13.0833,109.3,83.98,77,100,8.14,overcast clouds
1683,Chadan,RU,51.2833,91.5833,61.66,37,72,4.09,broken clouds
1684,Rio Cuarto,AR,-33.1307,-64.3499,44.33,72,82,5.61,broken clouds
1685,Matam,SN,15.6175,-13.3303,81.27,76,100,7.47,overcast clouds
1686,Warrington,GB,53.3925,-2.5802,55.33,91,20,5.75,few clouds
1687,Verdun,FR,49.25,5.3333,44.42,91,26,4.63,scattered clouds
1688,Fayaoue,NC,-20.65,166.5333,76.86,78,2,13.53,clear sky
1689,Tecpan,GT,14.7623,-90.9947,56.89,97,100,1.92,overcast clouds
1690,Basirpur,PK,30.5832,73.829,94.95,37,7,4.72,clear sky
1691,Kurilsk,RU,45.2333,147.8833,53.55,67,95,13.69,overcast clouds
1692,Obigarm,TJ,38.7173,69.7088,77.7,22,39,5.19,scattered clouds
1693,Qui Nhon,VN,13.7667,109.2333,83.32,74,100,5.35,overcast clouds
1694,Garowe,SO,8.4054,48.4845,85.53,48,24,18.23,few clouds
1695,Algiers,DZ,36.7525,3.042,67.82,78,40,2.3,scattered clouds
1696,Barranca,PE,-10.75,-77.7667,59.67,84,98,10.71,overcast clouds
1697,Bud,US,39.447,-86.1758,74.82,92,0,7.16,clear sky
1698,Indramayu,ID,-6.3264,108.32,84.2,64,100,8.03,overcast clouds
1699,Manzhouli,CN,49.6,117.4333,57.4,36,100,16.84,overcast clouds
1700,Maldonado,UY,-34.6667,-54.9167,45.79,90,91,1.72,overcast clouds
1701,Gorin,RU,51.1983,136.6669,55.85,68,71,8.55,broken clouds
1702,Aldan,RU,58.6031,125.3894,34.52,100,100,1.79,light snow
1703,Iroquois Falls,CA,48.7669,-80.6831,57.97,89,89,9.26,moderate rain
1704,Calnic,RO,45.8833,23.6667,47.23,85,99,1.92,overcast clouds
1705,Corumba,BR,-19.0092,-57.6533,74.77,82,52,3.2,broken clouds
1706,San Vicente,AR,-26.6167,-54.1333,54.34,97,41,2.42,scattered clouds
1707,Kupavna,RU,55.7478,38.1336,52.09,75,80,4.94,broken clouds
1708,Dalupaon,PH,13.5517,122.9457,85.82,66,89,9.13,overcast clouds
1709,Sulangan,PH,11.1373,123.7228,84.81,68,94,6.2,overcast clouds
1710,Deyang,CN,31.1302,104.382,74.8,67,92,4.56,overcast clouds
1711,Kuybysheve,UA,47.358,36.6491,54.16,58,2,11.21,clear sky
1712,Arusha,TZ,-3.3667,36.6833,66.2,64,97,6.08,overcast clouds
1713,Luancheng,CN,37.8792,114.6517,82.56,31,1,6.62,clear sky
1714,Belaya Gora,RU,68.5333,146.4167,32.74,100,100,8.28,light snow
1715,Santiago,CL,-33.4569,-70.6483,47.86,73,92,1.7,overcast clouds
1716,Bilkha,IN,21.4333,70.6,83.8,64,9,6.38,clear sky
1717,Bacolod,PH,10.6667,122.95,84.51,75,98,10.69,overcast clouds
1718,Paragould,US,36.0584,-90.4973,75.81,80,0,7.02,clear sky
1719,Borodino,RU,55.9106,94.8983,50.68,42,85,11.97,overcast clouds
1720,Nioro,GM,13.35,-15.75,73.51,94,100,2.06,overcast clouds
1721,Canaries,ES,28.0,-15.5,66.16,73,40,13.8,scattered clouds
1722,Iida,JP,35.5197,137.8207,72.03,66,52,5.01,broken clouds
1723,Elizabeth City,US,36.2946,-76.2511,71.01,95,0,0.0,clear sky
1724,Hanover,DE,52.3705,9.7332,47.07,89,10,2.3,fog
1725,Mana,GF,5.6592,-53.7767,77.04,89,100,9.33,overcast clouds
1726,Severodvinsk,RU,64.5635,39.8302,50.11,77,93,13.15,overcast clouds
1727,Narimanov,RU,46.6927,47.8498,75.11,29,59,1.34,broken clouds
1728,Suntar,RU,62.1444,117.6319,37.94,57,100,8.57,overcast clouds
1729,Nagato,JP,34.3833,131.2,70.38,62,97,18.84,overcast clouds
1730,Izhmorskiy,RU,56.194,86.6414,57.06,57,94,5.26,overcast clouds
1731,Qostanay,KZ,53.1667,63.5833,75.49,17,0,4.47,clear sky
1732,Mitchell,US,43.7094,-98.0298,64.11,61,0,13.8,clear sky
1733,Warrnambool,AU,-38.3833,142.4833,55.51,88,100,4.25,overcast clouds
1734,Cedar City,US,37.6775,-113.0619,65.39,63,0,9.22,clear sky
1735,Kingsland,US,30.8,-81.6898,73.92,82,0,2.46,clear sky
1736,Ulaanbaatar,MN,47.9077,106.8832,51.93,37,40,13.42,scattered clouds
